Grade_FAQ,Grade_Large,Grade_Local,Grade_Medium,Grade_Non-FAQ,Grade_Small,State,District,Commodity,Variety,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kottayam,Bhindi(Ladies Finger),Bhindi,3400,4800,4000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kottayam,Bitter gourd,Bitter Gourd,5000,6000,5500.0
0.0,0.0,0.0,0.0,1.0,0.0,Kerala,Kottayam,Onion,Big,5000,6400,5500.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kottayam,Bitter gourd,Bitter Gourd,4500,5500,5000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kottayam,Cabbage,Other,3000,4000,3500.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kottayam,Drumstick,Other,1400,4000,2500.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kottayam,Indian Beans (Seam),Other,4000,5000,4500.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kottayam,Little gourd (Kundru),Other,3000,4500,4000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kottayam,Tomato,Other,2500,4000,3500.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Amphophalus,Amphophalus,5300,5700,5500.0
0.0,0.0,0.0,1.0,0.0,0.0,Kerala,Kozhikode(Calicut),Banana,Rasakathai,5300,5700,5500.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Cowpea(Veg),Cowpea (Veg),4300,4700,4500.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Amaranthus,Amaranthus,3000,3400,3200.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Cucumbar(Kheera),Cucumbar,1500,1800,1600.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Onion,Onion,2400,2800,2600.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Amphophalus,Other,5000,5000,5000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Beetroot,Other,4000,4000,4000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Bitter gourd,Bitter Gourd,3200,3200,3200.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Cluster beans,Other,2000,2000,2000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Onion,Other,2200,2300,2200.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Amaranthus,Amaranthus,2500,3500,3000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Amphophalus,Amphophalus,6000,6500,6300.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Bitter gourd,Other,4000,4700,4500.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Brinjal,Other,2000,2800,2200.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Pumpkin,Other,1300,1500,1400.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Tomato,Tomato,1300,1500,1400.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Banana - Green,Other,5800,6000,5800.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Cowpea(Veg),Other,4400,4500,4400.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Cucumbar(Kheera),Other,1800,2000,1800.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),French Beans (Frasbean),Other,5200,5500,5400.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Green Chilli,Other,2800,3000,2800.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Ashgourd,Ashgourd,800,1100,1100.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Bitter gourd,Bitter Gourd,3200,3500,3500.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),Brinjal,Brinjal,1400,1700,1700.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Kozhikode(Calicut),French Beans (Frasbean),French Beans (Frasbean),4800,5100,5100.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Malappuram,Brinjal,Other,1900,2100,2000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Malappuram,Colacasia,Colacasia,4900,5100,5000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Malappuram,French Beans (Frasbean),Other,5900,6100,6000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Malappuram,Potato,Other,2600,2800,2700.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Malappuram,Snakeguard,Other,3400,3600,3500.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Malappuram,Amaranthus,Amaranth Greens-Organic,2500,2600,2600.0
0.0,1.0,0.0,0.0,0.0,0.0,Kerala,Malappuram,Banana,Palayamthodan,3200,3300,3300.0
0.0,1.0,0.0,0.0,0.0,0.0,Kerala,Malappuram,Banana,Poovan,5000,5100,5100.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Malappuram,Bottle gourd,Bottle Gourd,1100,1300,1200.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Malappuram,Cabbage,Other,1800,1800,1800.0
0.0,0.0,0.0,1.0,0.0,0.0,Kerala,Malappuram,Grapes,Other,7500,7800,7500.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Malappuram,Tapioca,Other,1500,1600,1600.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Palakad,Ashgourd,Other,800,1200,1000.0
0.0,0.0,0.0,1.0,0.0,0.0,Kerala,Palakad,Banana,Palayamthodan,2800,3200,3000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Palakad,Carrot,Other,3200,3600,3400.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Palakad,Coconut,Big,6400,6800,6600.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Palakad,Cowpea(Veg),Other,2600,3000,2800.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Palakad,Elephant Yam (Suran),Other,4200,4600,4400.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Palakad,Green Avare (W),Other,6000,6800,6400.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Palakad,Ashgourd,Other,800,1200,1000.0
0.0,0.0,0.0,1.0,0.0,0.0,Kerala,Palakad,Banana,Poovan,3500,3900,3700.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Palakad,Beetroot,Other,1500,1900,1700.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Palakad,Bottle gourd,Other,1000,1400,1200.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Palakad,Cabbage,Other,1500,1900,1700.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Palakad,Cluster beans,Other,2500,2900,2700.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Palakad,Elephant Yam (Suran),Other,4000,4400,4200.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Palakad,Ginger(Green),Other,4000,4400,4200.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Palakad,Green Chilli,Green Chilly,2000,2400,2200.0
0.0,1.0,0.0,0.0,0.0,0.0,Kerala,Palakad,Banana,Nendra Bale,5700,7000,6400.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Palakad,Bengal Gram(Gram)(Whole),Average (Whole),8000,9000,8600.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Palakad,Colacasia,Other,5000,6000,5600.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Palakad,Green Avare (W),Green Avare (W),5000,6000,5600.0
0.0,1.0,0.0,0.0,0.0,0.0,Kerala,Palakad,Pineapple,Pine Apple,6600,7500,7100.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Palakad,Sweet Potato,Sweet Potato,2800,3500,3200.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Palakad,Tapioca,Tapioca,2000,3000,2600.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Palakad,Snakeguard,Snakeguard,1300,1500,1400.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Palakad,Beetroot,Other,2000,2500,2200.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Palakad,Cauliflower,Other,2500,3000,2800.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Palakad,Drumstick,Other,3000,4000,3500.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Palakad,Onion,Big,2500,2700,2600.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Palakad,Bhindi(Ladies Finger),Other,2300,2500,2400.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Palakad,Bitter gourd,Other,2800,3000,2900.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Palakad,Cucumbar(Kheera),Cucumbar,1300,1500,1400.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Palakad,Drumstick,Drumstick,1300,1500,1400.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Palakad,Tapioca,Other,800,1000,900.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Pathanamthitta,Bitter gourd,Bitter Gourd,4900,5300,5100.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Thirssur,Banana - Green,Other,4200,4500,4400.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Thirssur,Green Chilli,Other,4000,4500,4200.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Thirssur,Ashgourd,Other,1000,1200,1100.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Thirssur,Tapioca,Other,2800,3200,2900.0
0.0,0.0,0.0,1.0,0.0,0.0,Kerala,Thirssur,Banana,Poovan,4000,4800,4500.0
0.0,1.0,0.0,0.0,0.0,0.0,Kerala,Thirssur,Banana,Nendra Bale,5000,6700,6200.0
0.0,0.0,0.0,1.0,0.0,0.0,Kerala,Thirssur,Banana,Robusta,2500,3000,2800.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Thirssur,Bitter gourd,Bitter Gourd,2800,3000,2900.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Thirssur,Coconut Seed,Other,6300,6300,6300.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Thirssur,Pumpkin,Pumpkin,1000,1100,1100.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Thirssur,Tapioca,Tapioca,2600,2700,2700.0
0.0,0.0,0.0,1.0,0.0,0.0,Kerala,Thirssur,Banana,Palayamthodan,1500,1700,1600.0
0.0,0.0,0.0,1.0,0.0,0.0,Kerala,Thirssur,Banana,Poovan,3000,3500,3200.0
0.0,0.0,0.0,1.0,0.0,0.0,Kerala,Thirssur,Banana,Robusta,2500,3000,2800.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Thirssur,Elephant Yam (Suran),Other,5500,6000,6000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Thirssur,Green Chilli,Green Chilly,3000,3500,3500.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Thirssur,Onion,Onion,2800,3000,3000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Thiruvananthapuram,Amaranthus,Amaranthus,3200,4000,3600.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Thiruvananthapuram,Bitter gourd,Bitter Gourd,6000,6500,6200.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Thiruvananthapuram,Green Chilli,Green Chilly,7400,8000,7700.0
0.0,0.0,0.0,1.0,0.0,0.0,Kerala,Thiruvananthapuram,Banana,Palayamthodan,2000,2200,2000.0
0.0,0.0,0.0,1.0,0.0,0.0,Kerala,Thiruvananthapuram,Banana,Red Banana,6000,6500,6000.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Thiruvananthapuram,Beetroot,Beetroot,2800,3000,2800.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Thiruvananthapuram,Carrot,Carrot,2800,3000,2800.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Thiruvananthapuram,Tapioca,Tapioca,2800,3000,2800.0
0.0,0.0,0.0,1.0,0.0,0.0,Kerala,Thiruvananthapuram,Banana,Other,7000,7500,7500.0
0.0,0.0,0.0,0.0,1.0,0.0,Kerala,Thiruvananthapuram,Onion,Other,3000,3500,3000.0
0.0,0.0,0.0,0.0,1.0,0.0,Kerala,Thiruvananthapuram,Tomato,Other,3000,3500,3500.0
0.0,1.0,0.0,0.0,0.0,0.0,Kerala,Wayanad,Banana,Other,4400,4600,4500.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Wayanad,Cowpea(Veg),Cowpea (Veg),2700,2800,2800.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Wayanad,Cucumbar(Kheera),Cucumbar,1200,1300,1300.0
1.0,0.0,0.0,0.0,0.0,0.0,Kerala,Wayanad,Cucumbar(Kheera),Other,1400,1600,1500.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Alirajpur,Bengal Gram(Gram)(Whole),Gram,5200,5500,5300.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Alirajpur,Soyabean,Soyabeen,3600,3800,3800.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Ashoknagar,buttery,Buttery,5475,5490,5490.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Ashoknagar,Mustard,Mustard,5250,5891,5851.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Ashoknagar,Wheat,Sharbati,2535,2535,2535.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Badwani,Bengal Gram(Gram)(Whole),Gram,4800,4800,4800.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Badwani,Maize,Yellow,1900,1960,1900.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Badwani,Cauliflower,Cauliflower,1000,1000,1000.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Badwani,Sponge gourd,Sponge gourd,1700,1700,1700.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Badwani,Cotton,Without Ginned Cotton,6205,7425,7415.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Badwani,Green Chilli,Green Chilly,1500,2500,2000.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Betul,Maize,Yellow,2050,2150,2150.0
0.0,0.0,0.0,0.0,1.0,0.0,Madhya Pradesh,Bhopal,Wheat,Wheat,2460,2460,2460.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Chhatarpur,Bottle gourd,Bottle Gourd,1200,1200,1200.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Chhindwara,Maize,Local,2180,2180,2180.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Datia,Wheat,Mill Quality,2300,2550,2450.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Dewas,Wheat,Wheat,2250,2460,2460.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Dewas,Wheat,Wheat,2300,2300,2300.0
0.0,0.0,0.0,0.0,1.0,0.0,Madhya Pradesh,Dewas,Wheat,Wheat,41,2300,2300.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Dhar,Maize,Deshi Red,1884,1884,1884.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Dhar,Maize,Yellow,1771,1771,1771.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Dhar,Brinjal,Brinjal,500,800,600.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Dhar,Green Chilli,Green Chilly,1500,1700,1700.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Dhar,Bengal Gram(Gram)(Whole),Gram,5250,5500,5300.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Dhar,Chili Red,Red,7418,7418,7418.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Dhar,Cotton,Without Ginned Cotton,6500,7250,7250.0
0.0,0.0,0.0,0.0,1.0,0.0,Madhya Pradesh,Dhar,Wheat,Wheat,2500,2600,2500.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Dhar,Cucumbar(Kheera),Cucumbar,700,900,800.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Dhar,Pumpkin,Pumpkin,600,800,700.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Dhar,Spinach,Other,1100,1300,1200.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Guna,Maize,Local,1905,1975,1975.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Gwalior,Bengal Gram(Gram)(Whole),Gram,3000,5801,5801.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Gwalior,Green Peas,Pea,4521,4525,4525.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Gwalior,Wheat,Wheat,2300,2300,2300.0
0.0,0.0,0.0,0.0,1.0,0.0,Madhya Pradesh,Harda,Mustard,Sarson(Black),5000,5050,5050.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Hoshangabad,Bengal Gram(Gram)(Whole),Gram,5499,5600,5600.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Hoshangabad,Wheat,Mill Quality,2455,2471,2471.0
0.0,0.0,0.0,0.0,1.0,0.0,Madhya Pradesh,Hoshangabad,Mustard,Mustard,4940,5560,5560.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Hoshangabad,Paddy(Dhan)(Common),Paddy,2500,2860,2860.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Hoshangabad,Brinjal,Brinjal,400,1100,700.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Hoshangabad,Paddy(Dhan)(Common),Basumathi,2050,2890,2200.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Indore,Potato,Local,1500,1500,1500.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Indore,Bengal Gram(Gram)(Whole),Gram,5200,5200,5200.0
0.0,0.0,0.0,0.0,1.0,0.0,Madhya Pradesh,Jabalpur,Paddy(Dhan)(Common),Other,1900,1900,1900.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Jhabua,Bengal Gram(Gram)(Whole),Gram,5450,5550,5540.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Jhabua,Cotton,Without Ginned Cotton,6500,7700,7700.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Jhabua,Wheat,Other,2450,2480,2450.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Jhabua,Bhindi(Ladies Finger),Bhindi,2000,4000,3338.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Jhabua,Coriander(Leaves),Coriander,900,2000,1407.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Jhabua,Garlic,Average,1000,1700,1382.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Jhabua,Tomato,Hybrid,500,1500,949.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Katni,Paddy(Dhan)(Common),Dhan,1815,1815,1815.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Katni,Wheat,Mill Quality,2225,2460,2460.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Khandwa,Bengal Gram(Gram)(Whole),Gram,5100,5440,5440.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Khandwa,Maize,Local,1985,1985,1985.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Khandwa,Mustard,Mustard,5200,5200,5200.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Khandwa,Wheat,Mill Quality,2300,2488,2473.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Khandwa,Bengal Gram(Gram)(Whole),Gram,4650,5459,5459.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Khandwa,Cotton,Without Ginned Cotton,6000,7771,7240.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Khandwa,Wheat,Lokwan,2772,2772,2772.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Khandwa,Wheat,Malwa Shakti,2441,2441,2441.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Khandwa,Wheat,Wheat,2200,2495,2400.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Khandwa,Soyabean,Yellow,3860,3990,3990.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Khargone,Wheat,Wheat,2251,2524,2458.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Khargone,Bengal Gram(Gram)(Whole),Gram,5395,5850,5471.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Khargone,Cotton,Without Ginned Cotton,5100,7498,6980.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Khargone,Wheat,Wheat,2448,2720,2496.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Khargone,Maize,Yellow,1600,1690,1690.0
0.0,0.0,0.0,0.0,1.0,0.0,Madhya Pradesh,Khargone,Wheat,Mill Quality,2545,2545,2545.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Khargone,Wheat,Wheat,2455,2585,2550.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Khargone,Groundnut,Big (With Shell),5100,5100,5100.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Khargone,Maize,Local,1643,2191,1660.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Khargone,Wheat,Wheat,2400,2602,2525.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Khargone,Maize,Local,1700,2150,2100.0
0.0,0.0,0.0,0.0,1.0,0.0,Madhya Pradesh,Mandla,Maize,Yellow,1950,2025,2025.0
0.0,0.0,0.0,0.0,1.0,0.0,Madhya Pradesh,Mandla,Wheat,Mill Quality,2400,2400,2400.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Mandsaur,Wheat,Wheat,2455,2508,2480.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Narsinghpur,Wheat,Local,2450,2450,2450.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Narsinghpur,Wheat,Wheat Mix,2450,2450,2450.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Narsinghpur,Lentil (Masur)(Whole),Local,5350,5780,5780.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Narsinghpur,Wheat,Mill Quality,2300,2437,2425.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Raisen,Paddy(Dhan)(Common),Puspa (MR 301),2620,2620,2620.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Rajgarh,Wheat,Wheat,2300,2400,2400.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Rajgarh,Soyabean,Soyabeen,50,4010,4010.0
0.0,0.0,0.0,0.0,1.0,0.0,Madhya Pradesh,Rajgarh,Wheat,Wheat,2315,2315,2315.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Rajgarh,Bottle gourd,Bottle Gourd,300,700,500.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Ratlam,Wheat,Lokwan,2400,2430,2410.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Ratlam,Wheat,Wheat,2375,3077,2650.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Ratlam,Wheat,Lokwan,2306,2310,2310.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Rewa,Wheat,Mill Quality,2426,2450,2445.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Rewa,Capsicum,Capsicum,1500,1500,1500.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Rewa,Potato,Other,800,800,800.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Sagar,Lak(Teora),Tiwada,3870,3870,3870.0
0.0,0.0,0.0,0.0,1.0,0.0,Madhya Pradesh,Sagar,Onion,Onion,1000,1025,1025.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Sagar,Wheat,Wheat,2400,2400,2400.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Sagar,Wheat,Wheat,2375,2375,2375.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Sagar,Bengal Gram(Gram)(Whole),Gram,5650,5700,5700.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Sagar,Potato,Potato,1000,1600,1400.0
0.0,0.0,0.0,0.0,1.0,0.0,Madhya Pradesh,Satna,Wheat,Local,2400,2450,2450.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Sehore,Bengal Gram(Gram)(Whole),Gram,5209,5209,5209.0
0.0,0.0,0.0,0.0,1.0,0.0,Madhya Pradesh,Sehore,Wheat,Mill Quality,2370,2460,2446.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Sehore,Bhindi(Ladies Finger),Bhindi,2500,3500,3000.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Sehore,Cauliflower,African Sarson,800,1500,1200.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Sehore,Coriander(Leaves),Coriander,1000,2000,1500.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Sehore,Green Chilli,Green Chilly,2000,3000,2500.0
0.0,0.0,0.0,0.0,1.0,0.0,Madhya Pradesh,Seoni,Wheat,Wheat,2345,2500,2450.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Seoni,Wheat,Wheat,2345,2465,2450.0
0.0,0.0,0.0,0.0,1.0,0.0,Madhya Pradesh,Seoni,Wheat,Local,2300,2400,2400.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Seoni,Wheat,Mill Quality,2400,2510,2400.0
0.0,0.0,0.0,0.0,1.0,0.0,Madhya Pradesh,Seoni,Wheat,Mill Quality,2350,2430,2400.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Shajapur,Wheat,Wheat,2250,2350,2350.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Shajapur,Wheat,Wheat,2435,2500,2450.0
1.0,0.0,0.0,0.0,0.0,0.0,Madhya Pradesh,Sheopur,Paddy(Dhan)(Common),Dhan,2250,2250,2250.0
